,outfile,unit,site,grid,tree,ht,dbh,cond,sample,sample_number,rust,slope,elevation,aspect,shading,micro,micro_obj,tree_obj_slope,tree_obj_dir,obj_ht,micro_dist,ground_cvr,comp,comp_spp,PICO,PIEN,ABLA,PIAL,comp_ht,comp_number,soil,rock.,date,adj_ht,age,adj_seasons,growth_rt,log_growth_rt,tpaa,den_change,plant_yr,log_dc,log_gr,lat,long,spring_snow,spring_rain,annual_p,annual_tmean,annual_tmax,grow_petmean,grow_aetmean,grow_dmean,grow_gdd,monthly_dmax,max_dsum
732,61_1_20_3,WI,WI1,20,3,30,0,1,0,NA,0,20,2888,90,4,0,NA,NA,NA,NA,NA,20,0,NA,0,0,0,0,NA,0,27.09,30,43341.25,14.76,5,2.5,5.904,0.771146349,-22.66,0.5322507,2013,-0.63064066,1.775630087,43.56353,-109.978918,52.90833333,13.225,62.63333333,1.283742639,13.94354839,94.28603646,39.51036328,54.77567318,118.8185714,140.1557544,428.2169168
733,61_1_20_2,WI,WI1,20,2,26,0,1,0,NA,0,20,2888,90,7,1,12,2,180,25,4,40,0,NA,0,0,0,0,NA,0,27.09,30,43341.25,10.76,5,2.5,4.304,0.633872263,-22.66,0.5322507,2013,-0.63064066,1.459544823,43.563573,-109.97905,52.90833333,13.225,62.63333333,1.283742639,13.94354839,91.3395253,38.99438819,52.34513711,118.8185714,134.7342353,409.9638414
734,61_1_20_1,WI,WI1,20,1,49,0,1,0,NA,0,20,2888,90,5,1,12,2,180,20,3,20,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,33.76,5,2.5,13.504,1.130462429,-22.66,0.5322507,2013,-0.63064066,2.602985938,43.563573,-109.979023,52.90833333,13.225,62.63333333,1.283742639,13.94354839,93.30381617,40.20497166,53.09884451,118.8185714,137.4123302,415.580654
735,61_1_16_4,WI,WI1,16,4,26,0,1,0,NA,0,5,2888,45,6,1,12,1,225,400,12,20,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,10.76,5,2.5,4.304,0.633872263,-22.66,0.5322507,2013,-0.63064066,1.459544823,43.564318,-109.978136,52.90833333,13.225,62.63333333,1.283742639,13.94354839,110.3761262,42.84571341,67.53041274,118.8185714,169.0093744,523.5759679
736,61_1_16_3,WI,WI1,16,3,40,0,1,0,NA,0,5,2888,45,10,1,12,1,270,100,15,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,24.76,5,2.5,9.904,0.995810632,-22.66,0.5322507,2013,-0.63064066,2.292938716,43.564388,-109.978108,52.90833333,13.225,62.63333333,1.283742639,13.94354839,105.6791505,42.1609966,63.51815385,118.8185714,160.3572869,493.6669896
737,61_1_16_2,WI,WI1,16,2,30,0,1,0,NA,0,5,2888,45,7,0,NA,NA,NA,NA,NA,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,14.76,5,2.5,5.904,0.771146349,-22.66,0.5322507,2013,-0.63064066,1.775630087,43.564363,-109.978195,52.90833333,13.225,62.63333333,1.283742639,13.94354839,109.2018328,42.67703299,66.52479983,118.8185714,166.8492716,516.0859369
738,61_1_16_1,WI,WI1,16,1,33,0,1,0,NA,0,5,2888,45,7,1,12,1,270,25,15,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,17.76,5,2.5,7.104,0.851502953,-22.66,0.5322507,2013,-0.63064066,1.960658006,43.564381,-109.978188,52.90833333,13.225,62.63333333,1.283742639,13.94354839,109.2018011,42.67702604,66.52477509,118.8185714,166.8492279,516.0857557
739,61_1_15_2,WI,WI1,15,2,43,0,1,0,NA,0,20,2888,45,7,1,12,1,270,15,2,20,0,NA,0,0,0,0,NA,0,27.09,30,43341.25,27.76,5,2.5,11.104,1.045479453,-22.66,0.5322507,2013,-0.63064066,2.407305404,43.56402,-109.978925,52.90833333,13.225,62.63333333,1.283742639,13.94354839,85.26742447,37.85660628,47.41081819,118.8185714,123.5289444,372.5155905
740,61_1_15_1,WI,WI1,15,1,38,0,1,1,137,0,15,2888,45,6,1,12,1,270,30,6,20,0,NA,0,0,0,0,NA,0,27.09,40,43341.25,22.76,5,2.5,9.104,0.959232249,-22.66,0.5322507,2013,-0.63064066,2.208713877,43.564056,-109.978949,52.90833333,13.225,62.63333333,1.283742639,13.94354839,94.66138341,38.5588573,56.10252611,118.8185714,141.6314944,437.4551211
741,61_1_14_6,WI,WI1,14,6,60,0,1,0,NA,0,5,2888,45,5,1,12,1,225,20,4,30,0,NA,0,0,0,0,NA,0,27.09,10,43341.25,44.76,5,2.5,17.904,1.252950069,-22.66,0.5322507,2013,-0.63064066,2.885024152,43.564435,-109.979558,52.90833333,13.225,62.63333333,1.283742639,13.94354839,111.5501298,43.7183756,67.83175424,118.8185714,170.5777161,526.5232243
742,61_1_14_5,WI,WI1,14,5,25,0,1,0,NA,0,5,2888,45,4,0,NA,NA,NA,NA,NA,20,0,NA,0,0,0,0,NA,0,27.09,10,43341.25,9.76,5,2.5,3.904,0.591509809,-22.66,0.5322507,2013,-0.63064066,1.362001669,43.564418,-109.979488,52.90833333,13.225,62.63333333,1.283742639,13.94354839,112.7243726,43.87488733,68.8494853,118.8185714,172.7453824,533.9876267
743,61_1_14_4,WI,WI1,14,4,65,0,1,0,NA,0,5,2888,45,6,0,NA,NA,NA,NA,NA,30,1,40,0,0,0,1,35,1,27.09,10,43341.25,49.76,5,2.5,19.904,1.298940363,-22.66,0.5322507,2013,-0.63064066,2.990920717,43.564424,-109.979501,52.90833333,13.225,62.63333333,1.283742639,13.94354839,110.3759375,43.56027794,66.81565958,118.8185714,168.4081018,519.0638972
744,61_1_14_3,WI,WI1,14,3,51,0,1,0,NA,0,5,2888,45,9,0,NA,NA,NA,NA,NA,30,0,NA,0,0,0,0,NA,0,27.09,10,43341.25,35.76,5,2.5,14.304,1.155457501,-22.66,0.5322507,2013,-0.63064066,2.660539218,43.564405,-109.979561,52.90833333,13.225,62.63333333,1.283742639,13.94354839,106.853334,43.07621076,63.77712319,118.8185714,161.8865257,496.7269611
745,61_1_14_2,WI,WI1,14,2,25,0,1,0,NA,0,5,2888,90,7,1,12,1,225,20,13,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,9.76,5,2.5,3.904,0.591509809,-22.66,0.5322507,2013,-0.63064066,1.362001669,43.564363,-109.979531,52.90833333,13.225,62.63333333,1.283742639,13.94354839,110.7489695,42.89768345,67.85128601,118.8185714,169.6948664,525.9551541
746,61_1_14_1,WI,WI1,14,1,18,0,1,0,NA,0,5,2888,90,5,0,NA,NA,NA,NA,NA,30,0,NA,0,0,0,0,NA,0,27.09,10,43341.25,2.76,5,2.5,1.104,0.042969073,-22.66,0.5322507,2013,-0.63064066,0.098939948,43.564406,-109.979585,52.90833333,13.225,62.63333333,1.283742639,13.94354839,113.1305901,43.92882513,69.20176494,118.8185714,173.4947999,536.5709564
747,61_1_13_3,WI,WI1,13,3,57,0,1,0,NA,0,5,2888,90,5,1,12,2,180,50,15,20,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,41.76,5,2.5,16.704,1.222820481,-22.66,0.5322507,2013,-0.63064066,2.815648212,43.564998,-109.979406,52.90833333,13.225,62.63333333,1.283742639,13.94354839,113.129521,43.21967799,69.909843,118.8185714,174.0675494,541.1575016
748,61_1_13_2,WI,WI1,13,2,47,0,1,0,NA,0,5,2888,90,4,1,12,2,135,20,5,20,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,31.76,5,2.5,12.704,1.103940485,-22.66,0.5322507,2013,-0.63064066,2.541916905,43.565058,-109.97953,52.90833333,13.225,62.63333333,1.283742639,13.94354839,114.3202486,43.37460831,70.94564025,118.8185714,176.2517586,548.7683879
749,61_1_13_1,WI,WI1,13,1,38,0,1,1,136,0,5,2888,45,4,1,12,1,225,20,14,20,0,NA,0,0,0,0,NA,0,27.09,30,43341.25,22.76,5,2.5,9.104,0.959232249,-22.66,0.5322507,2013,-0.63064066,2.208713877,43.565056,-109.979491,52.90833333,13.225,62.63333333,1.283742639,13.94354839,112.7232132,42.36478986,70.3584233,118.8185714,173.8805299,543.5596544
750,61_1_11_4,WI,WI1,11,4,36,0,1,0,NA,0,5,2888,90,4,0,NA,NA,NA,NA,NA,20,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,20.76,5,2.5,8.304,0.919287341,-22.66,0.5322507,2013,-0.63064066,2.116737326,43.564956,-109.978128,52.90833333,13.225,62.63333333,1.283742639,13.94354839,114.3204347,43.37464631,70.94578839,118.8185714,176.2520135,548.7694575
751,61_1_11_3,WI,WI1,11,3,33,0,1,0,NA,0,5,2888,90,5,1,12,2,180,30,5,20,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,17.76,5,2.5,7.104,0.851502953,-22.66,0.5322507,2013,-0.63064066,1.960658006,43.564963,-109.97809,52.90833333,13.225,62.63333333,1.283742639,13.94354839,113.1295842,43.21969096,69.90989325,118.8185714,174.067636,541.1578643
752,61_1_11_2,WI,WI1,11,2,39,0,1,0,NA,0,5,2888,90,5,1,12,2,180,30,4,20,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,23.76,5,2.5,9.504,0.977906428,-22.66,0.5322507,2013,-0.63064066,2.251712763,43.564988,-109.97806,52.90833333,13.225,62.63333333,1.283742639,13.94354839,113.1295391,43.2196817,69.90985736,118.8185714,174.0675742,541.1576053
753,61_1_11_1,WI,WI1,11,1,38,0,1,1,135,0,5,2888,90,4,0,NA,NA,NA,NA,NA,20,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,22.76,5,2.5,9.104,0.959232249,-22.66,0.5322507,2013,-0.63064066,2.208713877,43.565021,-109.978133,52.90833333,13.225,62.63333333,1.283742639,13.94354839,114.3203161,43.3746221,70.94569399,118.8185714,176.2518511,548.7687759
754,61_1_10_6,WI,WI1,10,6,47,0,1,0,NA,0,5,2888,90,6,0,NA,NA,NA,NA,NA,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,31.76,5,2.5,12.704,1.103940485,-22.66,0.5322507,2013,-0.63064066,2.541916905,43.564558,-109.977401,50.34444445,13.85555556,61,1.480326134,14.09677419,111.4593565,41.97201673,69.48733974,122.5914286,172.4916117,537.3650141
755,61_1_10_5,WI,WI1,10,5,43,0,1,0,NA,0,5,2888,90,5,1,12,1,270,12,15,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,27.76,5,2.5,11.104,1.045479453,-22.66,0.5322507,2013,-0.63064066,2.407305404,43.564621,-109.977376,50.34444445,13.85555556,61,1.480326134,14.09677419,112.6449811,42.1198755,70.52510557,122.5914286,174.5960627,544.9076288
756,61_1_10_4,WI,WI1,10,4,34,0,1,0,NA,0,5,2888,90,6,1,12,1,270,10,0,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,18.76,5,2.5,7.504,0.875292825,-22.66,0.5322507,2013,-0.63064066,2.015436212,43.564625,-109.977395,50.34444445,13.85555556,61,1.480326134,14.09677419,111.4592373,41.97199313,69.48724418,122.5914286,172.4914534,537.3643346
757,61_1_10_3,WI,WI1,10,3,37,0,1,0,NA,0,5,2888,90,4,0,NA,NA,NA,NA,NA,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,21.76,5,2.5,8.704,0.939718882,-22.66,0.5322507,2013,-0.63064066,2.16378269,43.564626,-109.977439,50.34444445,13.85555556,61,1.480326134,14.09677419,113.8307086,42.26690114,71.5638075,122.5914286,176.6992181,552.4554321
758,61_1_10_2,WI,WI1,10,2,48,0,1,0,NA,0,5,2888,90,5,1,12,1,270,35,5,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,32.76,5,2.5,13.104,1.117403884,-22.66,0.5322507,2013,-0.63064066,2.572917527,43.56463,-109.977466,50.34444445,13.85555556,61,1.480326134,14.09677419,112.6449649,42.11987232,70.52509259,122.5914286,174.5960413,544.9075366
759,61_1_10_1,WI,WI1,10,1,37,0,1,0,NA,0,5,2888,90,5,1,12,1,270,20,15,30,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,21.76,5,2.5,8.704,0.939718882,-22.66,0.5322507,2013,-0.63064066,2.16378269,43.564649,-109.977473,50.34444445,13.85555556,61,1.480326134,14.09677419,112.6449307,42.11986559,70.52506515,122.5914286,174.5959959,544.9073415
760,61_1_9_1,WI,WI1,9,1,42,0,1,1,134,0,10,2888,90,6,1,12,1,270,35,2,40,0,NA,0,0,0,0,NA,0,27.09,20,43341.25,26.76,5,2.5,10.704,1.0295461,-22.66,0.5322507,2013,-0.63064066,2.370617503,43.564291,-109.976783,50.34444445,13.85555556,61,1.480326134,14.09677419,105.4072058,41.18428186,64.22292391,122.5914286,161.7229499,498.9372289
761,61_1_7_2,WI,WI1,7,2,26,0,1,0,NA,0,10,2888,90,3,0,NA,NA,NA,NA,NA,20,0,NA,0,0,0,0,NA,0,32.17,20,43341.25,10.76,5,2.5,4.304,0.633872263,-22.66,0.5322507,2013,-0.63064066,1.459544823,43.565408,-109.976184,50.34444445,13.85555556,61,1.480326134,14.09677419,108.7692333,42.64505244,66.12418085,122.5914286,167.0187817,513.6211656
762,61_1_7_1,WI,WI1,7,1,17,0,1,1,133,0,10,2888,90,5,1,12,1,270,400,6,20,0,NA,0,0,0,0,NA,0,32.17,20,43341.25,1.76,5,2.5,0.704,-0.152427341,-22.66,0.5322507,2013,-0.63064066,-0.350976923,43.565419,-109.976198,50.34444445,13.85555556,61,1.480326134,14.09677419,106.5265491,42.33805642,64.18849268,122.5914286,162.9942798,499.4896735
763,61_1_6_3,WI,WI1,6,3,56,0,1,0,NA,0,20,2888,90,9,1,12,1,270,10,4,20,0,NA,0,0,0,0,NA,0,32.17,20,43341.25,40.76,5,2.5,16.304,1.212294167,-22.66,0.5322507,2013,-0.63064066,2.791410476,43.564994,-109.976796,50.34444445,13.85555556,61,1.480326134,14.09677419,88.98956512,39.73449808,49.25506704,122.5914286,131.2185268,389.6681527
